Timestamp,GPU Utilization,Memory Usage,Power Usage (W)
2024-08-06T14:52:40.663363,0,0.32928466796875,23.29
2024-08-06T14:52:40.706841,0,0.3404541015625,23.29
2024-08-06T14:52:40.737557,0,0.3453369140625,23.29
2024-08-06T14:52:40.763256,1,0.5133056640625,23.493
2024-08-06T14:52:40.789080,1,0.5152587890625,23.493
2024-08-06T14:52:40.815671,1,0.5152587890625,23.493
2024-08-06T14:52:40.841505,1,0.5152587890625,24.035
2024-08-06T14:52:40.868358,1,0.5152587890625,24.035
2024-08-06T14:52:40.895311,1,0.5152587890625,24.035
2024-08-06T14:52:40.990305,1,0.5152587890625,24.5
2024-08-06T14:52:41.016386,1,0.5152587890625,24.5
2024-08-06T14:52:41.047206,1,0.5152587890625,24.905
2024-08-06T14:52:41.073949,1,0.5152587890625,24.905
2024-08-06T14:52:41.101068,1,0.5152587890625,24.905
2024-08-06T14:52:41.127106,1,0.5152587890625,24.905
2024-08-06T14:52:41.153278,0,0.5152587890625,25.272
2024-08-06T14:52:41.184711,0,0.5152587890625,25.272
2024-08-06T14:52:41.231056,0,0.5152587890625,25.272
2024-08-06T14:52:41.258637,0,0.5484619140625,25.605
2024-08-06T14:52:41.284287,0,0.5484619140625,25.605
2024-08-06T14:52:41.310238,0,0.5484619140625,25.605
2024-08-06T14:52:41.335930,0,0.5484619140625,25.605
2024-08-06T14:52:41.361777,0,0.5484619140625,25.905
2024-08-06T14:52:41.387340,0,0.5484619140625,25.905
2024-08-06T14:52:41.412983,0,0.5484619140625,25.905
2024-08-06T14:52:41.438616,0,0.5484619140625,25.905
2024-08-06T14:52:41.464253,0,0.5484619140625,28.769
2024-08-06T14:52:41.490251,0,0.5484619140625,28.769
2024-08-06T14:52:41.515883,0,0.5484619140625,28.769
2024-08-06T14:52:41.541513,0,0.5484619140625,28.769
2024-08-06T14:52:41.567440,0,0.5484619140625,28.996
2024-08-06T14:52:41.593085,0,0.5484619140625,28.996
2024-08-06T14:52:41.618751,0,0.5484619140625,28.996
2024-08-06T14:52:41.644382,0,0.5484619140625,29.189
2024-08-06T14:52:41.670317,0,0.5484619140625,29.189
2024-08-06T14:52:41.695935,0,0.5484619140625,29.189
2024-08-06T14:52:41.721579,0,0.5484619140625,29.189
2024-08-06T14:52:41.747215,0,0.5484619140625,31.302
2024-08-06T14:52:41.773040,0,0.5484619140625,31.302
2024-08-06T14:52:41.798675,0,0.5484619140625,31.302
2024-08-06T14:52:41.824328,0,0.5484619140625,31.302
2024-08-06T14:52:41.850339,0,0.5484619140625,31.511
2024-08-06T14:52:41.875981,0,0.5484619140625,31.511
2024-08-06T14:52:41.901620,0,0.5484619140625,31.511
2024-08-06T14:52:41.927282,0,0.5484619140625,31.511
2024-08-06T14:52:41.952932,0,0.5484619140625,31.501
2024-08-06T14:52:41.978495,0,0.5484619140625,31.501
2024-08-06T14:52:42.004111,0,0.8160400390625,31.501
2024-08-06T14:52:42.029997,0,0.8160400390625,31.501
2024-08-06T14:52:42.055694,0,0.8160400390625,34.441
2024-08-06T14:52:42.081433,0,0.8160400390625,34.441
2024-08-06T14:52:42.107587,0,0.8160400390625,34.441
2024-08-06T14:52:42.133259,0,0.8160400390625,34.441
2024-08-06T14:52:42.158912,67,0.8160400390625,37.544
2024-08-06T14:52:42.184556,67,0.8160400390625,37.544
2024-08-06T14:52:42.210658,67,0.8160400390625,37.544
2024-08-06T14:52:42.236320,67,0.8160400390625,37.544
2024-08-06T14:52:42.261936,67,0.8160400390625,40.646
2024-08-06T14:52:42.287571,67,0.8160400390625,40.646
2024-08-06T14:52:42.313612,67,0.8160400390625,40.646
2024-08-06T14:52:42.339254,67,0.8160400390625,40.646
2024-08-06T14:52:42.364889,92,0.8160400390625,43.747
2024-08-06T14:52:42.390833,92,0.8160400390625,43.747
2024-08-06T14:52:42.416597,92,0.8160400390625,43.747
2024-08-06T14:52:42.442568,92,0.8160400390625,46.804
2024-08-06T14:52:42.468229,92,0.8160400390625,46.804
2024-08-06T14:52:42.493880,92,0.8160400390625,46.804
2024-08-06T14:52:42.519764,92,0.8160400390625,46.804
2024-08-06T14:52:42.547942,91,0.8160400390625,49.661
2024-08-06T14:52:42.573640,91,0.8160400390625,49.661
2024-08-06T14:52:42.599357,91,0.8160400390625,49.661
2024-08-06T14:52:42.625020,91,0.8160400390625,49.661
2024-08-06T14:52:42.651127,91,0.8160400390625,50.383
2024-08-06T14:52:42.680974,91,0.8160400390625,50.383
2024-08-06T14:52:42.707028,91,0.8160400390625,50.383
2024-08-06T14:52:42.733066,91,0.8160400390625,50.383
2024-08-06T14:52:42.758744,78,0.8160400390625,53.463
2024-08-06T14:52:42.784378,78,0.8160400390625,53.463
2024-08-06T14:52:42.810681,78,0.8160400390625,53.463
2024-08-06T14:52:42.836339,78,0.8160400390625,53.463
2024-08-06T14:52:42.862003,78,0.8160400390625,56.538
2024-08-06T14:52:42.887674,78,0.8160400390625,56.538
2024-08-06T14:52:42.913807,78,0.8160400390625,56.538
2024-08-06T14:52:42.939481,78,0.8160400390625,56.538
2024-08-06T14:52:42.965320,91,0.8160400390625,59.603
2024-08-06T14:52:42.991292,91,0.8160400390625,59.603
2024-08-06T14:52:43.017000,91,0.8160400390625,59.603
2024-08-06T14:52:43.042982,91,0.8160400390625,62.635
2024-08-06T14:52:43.068830,91,0.8160400390625,62.635
2024-08-06T14:52:43.094471,91,0.8160400390625,62.635
2024-08-06T14:52:43.120088,91,0.8160400390625,62.635
2024-08-06T14:52:43.148884,91,0.8160400390625,62.535
2024-08-06T14:52:43.174414,91,0.8160400390625,62.535
2024-08-06T14:52:43.200101,91,0.8160400390625,62.535
2024-08-06T14:52:43.226918,91,0.8160400390625,62.535
2024-08-06T14:52:43.253293,91,0.8160400390625,61.604
2024-08-06T14:52:43.278966,91,0.8160400390625,61.604
2024-08-06T14:52:43.304651,91,0.8160400390625,61.604
2024-08-06T14:52:43.330627,91,0.8160400390625,61.604
2024-08-06T14:52:43.356448,92,0.8160400390625,60.973
2024-08-06T14:52:43.382441,92,0.8160400390625,60.973
2024-08-06T14:52:43.408127,92,0.8160400390625,60.973
2024-08-06T14:52:43.433767,92,0.8160400390625,60.973
2024-08-06T14:52:43.459643,92,0.8160400390625,61.0
2024-08-06T14:52:43.485412,92,0.8160400390625,61.0
2024-08-06T14:52:43.511942,92,0.8160400390625,61.0
2024-08-06T14:52:43.537580,92,0.8160400390625,61.0
2024-08-06T14:52:43.563207,89,0.8160400390625,61.172
2024-08-06T14:52:43.589040,89,0.8160400390625,61.172
2024-08-06T14:52:43.614678,89,0.8160400390625,61.172
2024-08-06T14:52:43.640324,89,0.8160400390625,61.172
2024-08-06T14:52:43.666253,89,0.8160400390625,61.536
2024-08-06T14:52:43.691973,89,0.8160400390625,61.536
2024-08-06T14:52:43.717777,89,0.8160400390625,61.536
2024-08-06T14:52:43.743966,90,0.8160400390625,63.992
2024-08-06T14:52:43.772602,90,0.8160400390625,63.992
2024-08-06T14:52:43.798462,90,0.8160400390625,63.992
2024-08-06T14:52:43.824316,90,0.8160400390625,63.992
2024-08-06T14:52:43.852062,90,0.8160400390625,63.261
2024-08-06T14:52:43.881968,90,0.8160400390625,63.261
2024-08-06T14:52:43.907807,90,0.8160400390625,63.261
2024-08-06T14:52:43.947251,86,0.8160400390625,61.563
2024-08-06T14:52:43.974722,86,0.8160400390625,61.563
2024-08-06T14:52:44.001307,86,0.8160400390625,61.563
2024-08-06T14:52:44.027259,86,0.8160400390625,61.563
2024-08-06T14:52:44.054541,86,0.8160400390625,61.805
2024-08-06T14:52:44.080688,86,0.8160400390625,61.805
2024-08-06T14:52:44.107249,86,0.8160400390625,61.805
2024-08-06T14:52:44.133112,86,0.8160400390625,61.805
2024-08-06T14:52:44.158989,88,0.8160400390625,62.055
2024-08-06T14:52:44.185774,88,0.8160400390625,62.055
2024-08-06T14:52:44.211924,88,0.8160400390625,62.055
2024-08-06T14:52:44.238474,88,0.8160400390625,62.055
2024-08-06T14:52:44.264223,88,0.8160400390625,62.323
2024-08-06T14:52:44.290268,88,0.8160400390625,62.323
2024-08-06T14:52:44.317107,88,0.8160400390625,62.323
2024-08-06T14:52:44.343066,88,0.8160400390625,63.182
2024-08-06T14:52:44.368941,85,0.8160400390625,63.182
2024-08-06T14:52:44.394557,85,0.8160400390625,63.182
2024-08-06T14:52:44.421265,85,0.8160400390625,63.182
2024-08-06T14:52:44.446872,85,1.0562744140625,63.436
2024-08-06T14:52:44.472489,85,1.0562744140625,63.436
2024-08-06T14:52:44.498133,85,1.0562744140625,63.436
2024-08-06T14:52:44.523677,85,1.0562744140625,63.436
2024-08-06T14:52:44.549628,92,1.0562744140625,62.719
2024-08-06T14:52:44.575687,92,1.0562744140625,62.719
2024-08-06T14:52:44.601301,92,1.0562744140625,62.719
2024-08-06T14:52:44.626958,92,1.0562744140625,62.719
2024-08-06T14:52:44.652832,92,1.0562744140625,62.662
2024-08-06T14:52:44.678550,92,1.0562744140625,62.662
2024-08-06T14:52:44.704297,92,1.0562744140625,62.662
2024-08-06T14:52:44.730284,92,1.0562744140625,62.662
2024-08-06T14:52:44.755952,95,1.0562744140625,62.606
2024-08-06T14:52:44.781706,95,1.0562744140625,62.606
2024-08-06T14:52:44.807587,95,1.0562744140625,62.606
2024-08-06T14:52:44.833213,95,1.0562744140625,62.606
