Timestamp,GPU Utilization,Memory Usage,Power Usage (W)
2024-07-17T04:43:58.393963,0,1.159423828125,64.256
2024-07-17T04:43:58.427994,0,1.163330078125,64.256
2024-07-17T04:43:58.453142,0,1.192626953125,64.256
2024-07-17T04:43:58.478288,0,1.192626953125,64.256
2024-07-17T04:43:58.503464,0,1.192626953125,64.256
2024-07-17T04:43:58.528683,0,1.192626953125,64.426
2024-07-17T04:43:58.553803,0,1.192626953125,64.426
2024-07-17T04:43:58.578914,0,1.192626953125,64.426
2024-07-17T04:43:58.604013,0,1.192626953125,64.426
2024-07-17T04:43:58.629118,0,1.192626953125,64.426
2024-07-17T04:43:58.654215,0,1.192626953125,64.329
2024-07-17T04:43:58.679311,0,1.192626953125,64.329
2024-07-17T04:43:58.704419,0,1.192626953125,64.329
2024-07-17T04:43:58.729561,0,1.192626953125,64.426
2024-07-17T04:43:58.754673,0,1.192626953125,64.426
2024-07-17T04:43:58.779776,0,1.192626953125,64.426
2024-07-17T04:43:58.804853,0,1.192626953125,64.426
2024-07-17T04:43:58.829957,0,1.192626953125,64.426
2024-07-17T04:43:58.855058,0,1.192626953125,64.304
2024-07-17T04:43:58.880158,0,1.192626953125,64.304
2024-07-17T04:43:58.905260,0,1.192626953125,64.304
2024-07-17T04:43:58.930366,0,1.192626953125,64.304
2024-07-17T04:43:58.955470,0,1.192626953125,64.401
2024-07-17T04:43:58.980576,0,1.192626953125,64.401
2024-07-17T04:43:59.005680,0,1.192626953125,64.401
2024-07-17T04:43:59.030784,0,1.192626953125,64.401
2024-07-17T04:43:59.055855,0,1.192626953125,64.118
2024-07-17T04:43:59.080956,0,1.192626953125,64.118
2024-07-17T04:43:59.106055,0,1.192626953125,64.118
2024-07-17T04:43:59.131155,0,1.192626953125,64.118
2024-07-17T04:43:59.156271,0,1.192626953125,64.354
2024-07-17T04:43:59.181371,0,1.192626953125,64.354
2024-07-17T04:43:59.206518,0,1.192626953125,64.354
2024-07-17T04:43:59.231689,0,1.192626953125,64.354
2024-07-17T04:43:59.256813,0,1.192626953125,64.354
2024-07-17T04:43:59.281923,0,1.192626953125,64.451
2024-07-17T04:43:59.307076,0,1.192626953125,64.451
2024-07-17T04:43:59.332294,0,1.192626953125,64.451
2024-07-17T04:43:59.357520,0,1.192626953125,64.418
2024-07-17T04:43:59.382713,0,1.192626953125,64.418
2024-07-17T04:43:59.410403,0,1.192626953125,64.418
2024-07-17T04:43:59.435601,0,1.505126953125,64.418
2024-07-17T04:43:59.460974,0,1.505126953125,64.294
2024-07-17T04:43:59.486130,0,1.505126953125,64.294
2024-07-17T04:43:59.511307,0,1.505126953125,64.294
2024-07-17T04:43:59.536421,0,1.505126953125,64.294
2024-07-17T04:43:59.561530,0,1.505126953125,64.294
2024-07-17T04:43:59.586621,8,1.505126953125,127.234
2024-07-17T04:43:59.611824,8,1.505126953125,127.234
2024-07-17T04:43:59.636991,8,1.505126953125,127.234
2024-07-17T04:43:59.662113,8,1.505126953125,127.234
2024-07-17T04:43:59.687228,8,1.505126953125,106.848
2024-07-17T04:43:59.712721,8,1.505126953125,106.848
2024-07-17T04:43:59.738165,8,1.505126953125,106.848
2024-07-17T04:43:59.763321,8,1.505126953125,106.848
2024-07-17T04:43:59.788465,64,1.505126953125,174.035
2024-07-17T04:43:59.813583,64,1.505126953125,174.035
2024-07-17T04:43:59.838696,64,1.505126953125,174.035
2024-07-17T04:43:59.863808,64,1.505126953125,166.497
2024-07-17T04:43:59.888994,64,1.505126953125,166.497
2024-07-17T04:43:59.914177,64,1.505126953125,166.497
2024-07-17T04:43:59.939310,64,1.505126953125,166.497
2024-07-17T04:43:59.964425,64,1.505126953125,82.899
2024-07-17T04:43:59.989532,64,1.505126953125,82.899
2024-07-17T04:44:00.014625,81,1.505126953125,82.899
2024-07-17T04:44:00.039822,81,1.505126953125,82.899
2024-07-17T04:44:00.064976,81,1.505126953125,82.899
2024-07-17T04:44:00.090093,81,1.505126953125,175.288
2024-07-17T04:44:00.115205,81,1.505126953125,175.288
2024-07-17T04:44:00.140320,81,1.505126953125,175.288
2024-07-17T04:44:00.165458,81,1.505126953125,175.288
2024-07-17T04:44:00.192554,64,1.505126953125,67.333
2024-07-17T04:44:00.217742,64,1.505126953125,67.333
2024-07-17T04:44:00.242857,64,1.505126953125,67.333
2024-07-17T04:44:00.267974,64,1.505126953125,67.333
2024-07-17T04:44:00.293082,64,1.505126953125,67.333
2024-07-17T04:44:00.318176,64,1.505126953125,67.333
2024-07-17T04:44:00.343337,64,1.505126953125,67.333
2024-07-17T04:44:00.368493,64,1.505126953125,67.333
2024-07-17T04:44:00.393609,64,1.505126953125,67.333
2024-07-17T04:44:00.418742,67,1.505126953125,171.699
2024-07-17T04:44:00.444158,67,1.505126953125,171.699
2024-07-17T04:44:00.469356,67,1.505126953125,171.699
2024-07-17T04:44:00.494543,67,1.505126953125,171.699
2024-07-17T04:44:00.519670,67,1.505126953125,102.206
2024-07-17T04:44:00.544789,67,1.505126953125,102.206
2024-07-17T04:44:00.569850,67,1.505126953125,102.206
2024-07-17T04:44:00.594940,67,1.505126953125,102.206
2024-07-17T04:44:00.620107,83,1.505126953125,160.085
2024-07-17T04:44:00.645247,83,1.505126953125,160.085
2024-07-17T04:44:00.670367,83,1.505126953125,160.085
