Timestamp,GPU Utilization,Memory Usage,Power Usage (W)
2024-07-22T13:17:11.078296,100,14.32501220703125,74.949
2024-07-22T13:17:11.104580,100,14.32891845703125,74.894
2024-07-22T13:17:11.129740,100,14.35821533203125,74.894
2024-07-22T13:17:11.154860,100,14.35821533203125,74.894
2024-07-22T13:17:11.180004,100,14.35821533203125,74.894
2024-07-22T13:17:11.205149,100,14.35821533203125,74.84
2024-07-22T13:17:11.230311,100,14.35821533203125,74.84
2024-07-22T13:17:11.255521,100,14.35821533203125,74.84
2024-07-22T13:17:11.280788,100,14.35821533203125,74.84
2024-07-22T13:17:11.306032,100,14.35821533203125,74.84
2024-07-22T13:17:11.331148,100,14.35821533203125,74.639
2024-07-22T13:17:11.356266,100,14.35821533203125,74.639
2024-07-22T13:17:11.381423,100,14.35821533203125,74.639
2024-07-22T13:17:11.406566,100,14.35821533203125,74.667
2024-07-22T13:17:11.431714,100,14.35821533203125,74.667
2024-07-22T13:17:11.456874,100,14.35821533203125,74.667
2024-07-22T13:17:11.482080,100,14.35821533203125,74.667
2024-07-22T13:17:11.507233,100,14.35821533203125,74.667
2024-07-22T13:17:11.532398,100,14.35821533203125,74.549
2024-07-22T13:17:11.557550,100,14.35821533203125,74.549
2024-07-22T13:17:11.582687,100,14.35821533203125,74.549
2024-07-22T13:17:11.607814,100,14.35821533203125,74.743
2024-07-22T13:17:11.632941,100,14.35821533203125,74.743
2024-07-22T13:17:11.658057,100,14.35821533203125,74.743
2024-07-22T13:17:11.683175,100,14.35821533203125,74.743
2024-07-22T13:17:11.708286,100,14.35821533203125,74.743
2024-07-22T13:17:11.733399,100,14.35821533203125,74.639
2024-07-22T13:17:11.758515,100,14.35821533203125,74.639
2024-07-22T13:17:11.783636,100,14.35821533203125,74.639
2024-07-22T13:17:11.808754,100,14.35821533203125,74.639
2024-07-22T13:17:11.833856,100,14.35821533203125,74.549
2024-07-22T13:17:11.858974,100,14.35821533203125,74.549
2024-07-22T13:17:11.884092,100,14.35821533203125,74.549
2024-07-22T13:17:11.909220,100,14.35821533203125,74.549
2024-07-22T13:17:11.934341,100,14.35821533203125,74.549
2024-07-22T13:17:11.959458,100,14.35821533203125,76.126
2024-07-22T13:17:11.984575,100,14.35821533203125,76.126
2024-07-22T13:17:12.009691,100,14.35821533203125,76.126
2024-07-22T13:17:12.034856,100,14.35821533203125,76.602
2024-07-22T13:17:12.060048,99,14.35821533203125,76.602
2024-07-22T13:17:12.085235,99,14.35821533203125,76.602
2024-07-22T13:17:12.110509,99,14.35821533203125,76.602
2024-07-22T13:17:12.144001,99,14.35821533203125,83.389
2024-07-22T13:17:12.169169,99,14.67071533203125,83.389
2024-07-22T13:17:12.194343,99,14.67071533203125,83.389
2024-07-22T13:17:12.219564,99,14.67071533203125,83.389
2024-07-22T13:17:12.244784,99,14.67071533203125,83.389
2024-07-22T13:17:12.269983,90,14.67071533203125,226.543
2024-07-22T13:17:12.295134,90,14.67071533203125,226.543
2024-07-22T13:17:12.320279,90,14.67071533203125,226.543
2024-07-22T13:17:12.345446,90,14.67071533203125,226.543
2024-07-22T13:17:12.370608,90,14.67071533203125,223.617
2024-07-22T13:17:12.395742,90,14.67071533203125,223.617
2024-07-22T13:17:12.420849,90,14.67071533203125,223.617
2024-07-22T13:17:12.445954,90,14.67071533203125,231.852
2024-07-22T13:17:12.471141,100,14.67071533203125,231.852
2024-07-22T13:17:12.496297,100,14.67071533203125,231.852
2024-07-22T13:17:12.521429,100,14.67071533203125,231.852
2024-07-22T13:17:12.546572,100,14.67071533203125,265.182
2024-07-22T13:17:12.571716,100,14.67071533203125,265.182
2024-07-22T13:17:12.596881,100,14.67071533203125,265.182
2024-07-22T13:17:12.622028,100,14.67071533203125,265.182
2024-07-22T13:17:12.647151,100,14.67071533203125,199.034
2024-07-22T13:17:12.672235,100,14.67071533203125,199.034
2024-07-22T13:17:12.697358,100,14.67071533203125,199.034
2024-07-22T13:17:12.722562,100,14.67071533203125,199.034
2024-07-22T13:17:12.747800,100,14.67071533203125,236.793
2024-07-22T13:17:12.772982,100,14.67071533203125,236.793
2024-07-22T13:17:12.798138,100,14.67071533203125,236.793
2024-07-22T13:17:12.823274,100,14.67071533203125,236.793
2024-07-22T13:17:12.848486,100,14.67071533203125,236.793
2024-07-22T13:17:12.873628,100,14.67071533203125,227.189
2024-07-22T13:17:12.898782,99,14.67071533203125,227.189
2024-07-22T13:17:12.923849,99,14.67071533203125,227.189
2024-07-22T13:17:12.948943,99,14.67071533203125,227.189
2024-07-22T13:17:12.974449,99,14.67071533203125,210.482
2024-07-22T13:17:12.999629,99,14.67071533203125,210.482
2024-07-22T13:17:13.024784,99,14.67071533203125,210.482
2024-07-22T13:17:13.049967,99,14.67071533203125,210.482
2024-07-22T13:17:13.075134,99,14.67071533203125,254.415
2024-07-22T13:17:13.100306,98,14.67071533203125,254.415
2024-07-22T13:17:13.125441,98,14.67071533203125,254.415
2024-07-22T13:17:13.150594,98,14.67071533203125,254.415
2024-07-22T13:17:13.175735,98,14.67071533203125,254.415
2024-07-22T13:17:13.200853,98,14.67071533203125,228.483
2024-07-22T13:17:13.226002,98,14.67071533203125,228.483
2024-07-22T13:17:13.251198,98,14.67071533203125,228.483
2024-07-22T13:17:13.276350,98,14.67071533203125,228.483
2024-07-22T13:17:13.301498,99,14.67071533203125,228.483
2024-07-22T13:17:13.326651,99,14.67071533203125,228.483
2024-07-22T13:17:13.351819,99,14.67071533203125,228.483
2024-07-22T13:17:13.378649,99,14.67071533203125,226.589
2024-07-22T13:17:13.403760,99,14.67071533203125,226.589
2024-07-22T13:17:13.428851,99,14.67071533203125,226.589
2024-07-22T13:17:13.453947,99,14.67071533203125,226.589
2024-07-22T13:17:13.479092,99,14.67266845703125,223.665
2024-07-22T13:17:13.504242,100,14.67266845703125,223.665
2024-07-22T13:17:13.529369,100,14.67266845703125,223.665
2024-07-22T13:17:13.554515,100,14.67266845703125,223.665
2024-07-22T13:17:13.579624,100,14.67266845703125,280.234
2024-07-22T13:17:13.604731,100,14.67266845703125,280.234
2024-07-22T13:17:13.629837,100,14.67266845703125,280.234
2024-07-22T13:17:13.654945,100,14.67266845703125,280.234
2024-07-22T13:17:13.680046,100,14.67266845703125,218.63
2024-07-22T13:17:13.705128,100,14.67266845703125,218.63
2024-07-22T13:17:13.730216,99,14.67266845703125,218.63
2024-07-22T13:17:13.755384,99,14.67266845703125,218.63
